                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4132,                 6.0491,                 3.9469,                0.94028,                0.02962,                0.01445,                0.00264,                 2.8797,                 5.3813,                 3.7766,              0.0033305,              0.0033305,              0.0033305
                      2,                 2.3432,                 3.8787,                 2.7987,                0.48221,                0.24793,                0.19961,                0.07562,                 2.0273,                 2.9079,                 2.6987,              0.0066272,              0.0066272,              0.0066272
                      3,                 1.8706,                  2.635,                 2.2879,                0.39477,                0.35712,                0.30972,                0.16035,                 1.8368,                 2.2816,                 2.4737,              0.0098872,              0.0098872,              0.0098872
                      4,                 1.7175,                 2.1688,                 2.1107,                0.56927,                0.42593,                0.45322,                 0.2625,                 1.5941,                  1.748,                  2.194,               0.009835,               0.009835,               0.009835
                      5,                 1.5999,                 1.9097,                 1.9861,                0.62672,                0.47349,                0.50208,                0.28957,                 1.5339,                 1.6245,                 2.1418,               0.009835,               0.009835,               0.009835
                      6,                 1.5117,                 1.7276,                 1.9106,                0.76089,                0.50049,                0.56021,                0.34064,                 1.4624,                 1.3601,                 2.0784,                0.00978,                0.00978,                0.00978
                      7,                 1.4575,                 1.5934,                 1.8574,                0.75369,                0.54429,                0.59451,                0.36181,                 1.4425,                 1.3593,                 2.0619,               0.009725,               0.009725,               0.009725
                      8,                 1.4208,                 1.4867,                 1.8291,                0.76769,                0.55827,                0.61469,                0.37902,                 1.4513,                 1.2344,                 2.0704,                0.00967,                0.00967,                0.00967
                      9,                 1.4021,                 1.4131,                 1.8112,                0.81762,                 0.5638,                  0.641,                0.39926,                 1.3989,                 1.1445,                 2.0061,               0.009615,               0.009615,               0.009615
                     10,                 1.3654,                 1.3407,                 1.7761,                0.74007,                0.58547,                0.65689,                0.42237,                 1.3893,                 1.0733,                 1.9876,                0.00956,                0.00956,                0.00956
                     11,                 1.3518,                 1.2956,                 1.7634,                0.77482,                0.62305,                0.67127,                0.42606,                 1.3678,                 1.0327,                 1.9784,               0.009505,               0.009505,               0.009505
                     12,                 1.3285,                 1.2485,                 1.7481,                0.72269,                0.70322,                0.70458,                0.45787,                 1.3458,                0.98763,                 1.9346,                0.00945,                0.00945,                0.00945
                     13,                 1.3111,                 1.2075,                 1.7344,                0.86729,                0.64206,                0.71308,                0.46451,                 1.3159,                0.92163,                 1.9016,               0.009395,               0.009395,               0.009395
                     14,                 1.3018,                 1.1678,                 1.7225,                0.83111,                0.66116,                0.71459,                0.47686,                 1.3196,                0.92396,                 1.9154,                0.00934,                0.00934,                0.00934
                     15,                 1.2898,                 1.1434,                 1.7111,                0.82342,                0.66492,                0.70671,                0.46131,                 1.3122,                0.91355,                 1.9147,               0.009285,               0.009285,               0.009285
                     16,                 1.2801,                 1.1162,                 1.6981,                0.78405,                0.72317,                0.73674,                0.48478,                 1.2994,                0.89382,                 1.8949,                0.00923,                0.00923,                0.00923
                     17,                  1.261,                 1.0849,                 1.6872,                0.88464,                0.66573,                0.75155,                0.50066,                 1.2607,                0.85652,                 1.8617,               0.009175,               0.009175,               0.009175
                     18,                 1.2537,                 1.0511,                 1.6794,                0.86537,                0.68739,                0.78033,                0.51866,                 1.2737,                0.82878,                 1.8639,                0.00912,                0.00912,                0.00912
                     19,                 1.2469,                 1.0477,                 1.6692,                0.87695,                0.69652,                0.76252,                0.51942,                 1.2687,                0.80897,                  1.847,               0.009065,               0.009065,               0.009065
                     20,                  1.236,                 1.0298,                 1.6647,                 0.8373,                0.71189,                0.76677,                0.51197,                 1.2518,                0.79875,                 1.8338,                0.00901,                0.00901,                0.00901
                     21,                 1.2338,                0.99688,                 1.6609,                0.81045,                0.69985,                0.75876,                0.51132,                 1.2706,                 0.7983,                 1.8516,               0.008955,               0.008955,               0.008955
                     22,                 1.2248,                0.98523,                 1.6526,                0.89651,                0.70885,                0.76622,                0.52189,                 1.2452,                0.76243,                 1.8326,                 0.0089,                 0.0089,                 0.0089
                     23,                 1.2178,                0.97212,                 1.6466,                0.90178,                0.70205,                0.79775,                0.53966,                 1.2444,                0.77185,                 1.8278,               0.008845,               0.008845,               0.008845
                     24,                 1.2111,                0.96431,                 1.6419,                0.76252,                0.78757,                0.80938,                0.53244,                 1.2322,                0.74838,                 1.8102,                0.00879,                0.00879,                0.00879
                     25,                 1.2014,                0.94037,                 1.6324,                0.83579,                0.75623,                0.79667,                0.54106,                 1.2375,                0.74229,                 1.8185,               0.008735,               0.008735,               0.008735
                     26,                 1.1967,                0.92527,                 1.6254,                0.77679,                0.79861,                0.83717,                0.56774,                 1.2305,                0.71207,                 1.8207,                0.00868,                0.00868,                0.00868
                     27,                 1.1915,                0.91947,                 1.6263,                0.78518,                0.79089,                0.82836,                0.56672,                 1.2259,                0.70029,                 1.8072,               0.008625,               0.008625,               0.008625
                     28,                 1.1879,                0.91093,                 1.6203,                0.81071,                0.78814,                0.83959,                0.56859,                 1.2207,                0.70116,                 1.7911,                0.00857,                0.00857,                0.00857
                     29,                 1.1865,                0.89617,                 1.6148,                0.80859,                0.79866,                0.83587,                0.58028,                 1.2049,                 0.6773,                 1.7825,               0.008515,               0.008515,               0.008515
                     30,                 1.1744,                0.90116,                 1.6081,                0.91195,                0.78094,                0.85037,                0.58534,                 1.2134,                0.67344,                 1.7969,                0.00846,                0.00846,                0.00846
                     31,                 1.1762,                0.88409,                  1.606,                0.87801,                0.77819,                0.83389,                0.57669,                 1.2095,                0.67543,                 1.7901,               0.008405,               0.008405,               0.008405
                     32,                 1.1662,                0.86071,                 1.5929,                 0.8683,                 0.7969,                0.83978,                0.57617,                 1.1971,                0.67422,                 1.7694,                0.00835,                0.00835,                0.00835
                     33,                 1.1662,                0.86828,                 1.6012,                0.88388,                0.80007,                0.84714,                0.57747,                 1.2051,                 0.6698,                 1.7796,               0.008295,               0.008295,               0.008295
                     34,                 1.1568,                 0.8481,                 1.5903,                0.93125,                0.78453,                0.86426,                0.60333,                 1.2069,                 0.6618,                 1.7835,                0.00824,                0.00824,                0.00824
                     35,                 1.1655,                0.85142,                 1.5955,                 0.9142,                0.78567,                  0.861,                0.59203,                 1.2072,                0.65295,                 1.7861,               0.008185,               0.008185,               0.008185
                     36,                  1.155,                0.84509,                 1.5881,                0.91648,                0.79491,                0.85696,                0.59496,                 1.2034,                0.65383,                 1.7837,                0.00813,                0.00813,                0.00813
                     37,                 1.1429,                0.82685,                 1.5734,                0.90413,                0.80141,                0.84441,                0.59447,                  1.195,                0.65487,                 1.7697,               0.008075,               0.008075,               0.008075
                     38,                 1.1369,                0.81549,                 1.5706,                0.93179,                0.80047,                0.85539,                0.59759,                 1.1931,                0.64708,                 1.7638,                0.00802,                0.00802,                0.00802
                     39,                 1.1364,                0.81883,                 1.5696,                0.93071,                0.80077,                 0.8676,                 0.6103,                 1.1926,                0.63854,                 1.7654,               0.007965,               0.007965,               0.007965
                     40,                 1.1367,                 0.8181,                 1.5702,                0.92578,                0.80234,                0.87787,                0.61488,                 1.1935,                0.63526,                 1.7673,                0.00791,                0.00791,                0.00791
                     41,                 1.1323,                0.80587,                 1.5668,                0.92972,                0.80175,                0.86832,                0.61326,                 1.1884,                0.63674,                 1.7635,               0.007855,               0.007855,               0.007855
                     42,                 1.1311,                0.80033,                 1.5688,                0.92935,                0.80322,                0.86711,                0.61408,                 1.1877,                0.63117,                 1.7605,                 0.0078,                 0.0078,                 0.0078
                     43,                 1.1292,                0.79723,                 1.5661,                0.93522,                0.81085,                0.86548,                 0.6137,                  1.189,                0.62673,                 1.7614,               0.007745,               0.007745,               0.007745
                     44,                 1.1207,                0.78544,                 1.5513,                0.93162,                0.80686,                0.86532,                0.60358,                  1.185,                0.62432,                 1.7583,                0.00769,                0.00769,                0.00769
                     45,                  1.123,                0.78702,                 1.5591,                0.93854,                0.80439,                0.86521,                0.60233,                 1.1846,                0.62326,                 1.7601,               0.007635,               0.007635,               0.007635
                     46,                   1.12,                0.77828,                 1.5495,                0.93031,                0.80795,                0.86769,                0.60035,                  1.185,                0.62279,                 1.7603,                0.00758,                0.00758,                0.00758
                     47,                 1.1152,                0.77657,                 1.5511,                 0.9309,                0.80429,                0.86826,                0.60738,                 1.1847,                0.61855,                 1.7605,               0.007525,               0.007525,               0.007525
                     48,                 1.1139,                0.76922,                 1.5498,                0.93218,                0.80707,                0.86746,                 0.6031,                 1.1854,                0.61323,                 1.7624,                0.00747,                0.00747,                0.00747
                     49,                 1.1087,                0.75528,                 1.5443,                0.93253,                0.80739,                0.86877,                0.60777,                 1.1834,                0.61173,                 1.7611,               0.007415,               0.007415,               0.007415
                     50,                 1.1073,                0.75776,                 1.5433,                0.93118,                0.80838,                0.86797,                 0.6085,                  1.182,                0.60746,                 1.7615,                0.00736,                0.00736,                0.00736
                     51,                 1.0961,                0.74909,                 1.5296,                0.93071,                0.80698,                0.86909,                0.61219,                 1.1817,                 0.6032,                 1.7616,               0.007305,               0.007305,               0.007305
